Extended NOAA/GMD preliminary data 04-05-2022 08:38:02 [GMT], SkySonde Client version 1.3.0.6
Software written by Allen Jordan and Jim Wendell, NOAA
               Header lines = 19
               Data columns = 15
              Flight number = zh-999
                 Date [GMT] = 04-05-2022
                 Time [GMT] = 08:38:02
            Instrument type = Vaisala Sonde
             Vaisala number = 
                 A/D System = V7


    THE DATA CONTAINED IN THIS FILE ARE PRELIMINARY
     AND SUBJECT TO REPROCESSING AND VERIFICATION
     FOR SOUNDING DETAILS REFER TO FILE zh-999.de1


      Time,     Press,       Alt,      Temp,      Traw,     Theta,        RH,     TFp V,    TVaisI,  Fl,   GPS lat,   GPS lon,   GPS alt,      Wind,  Wind Dir
     [min],     [hpa],      [km],   [deg C],   [deg C],       [K],       [%],   [deg C],    [degC],  [],     [deg],     [deg],      [km],     [m/s],     [deg]
   0.02554,    958.77,    0.5100,     22.55,     22.65,   299.278,     38.60,      7.76,     24.57,   1,  47.37946,   8.54884,    0.5090,     99999,     99999
   0.04225,    958.76,    0.5101,     22.53,     22.63,   299.259,     38.60,      7.74,     24.59,   1,  47.37946,   8.54884,    0.5090,     99999,     99999
   0.05790,    958.76,    0.5101,     22.51,     22.61,   299.239,     38.70,      7.76,     24.60,   1,  47.37946,   8.54884,    0.5090,     99999,     99999
   0.07465,    958.76,    0.5101,     22.49,     22.59,   299.218,     38.70,      7.75,     24.61,   1,  47.37946,   8.54884,    0.5090,     99999,     99999
   0.09137,    958.74,    0.5103,     22.53,     22.63,   299.261,     39.30,      8.01,     24.63,   1,  47.37946,   8.54884,    0.5090,     99999,     99999
   0.10914,    958.75,    0.5102,     22.50,     22.60,   299.229,     39.30,      7.98,     24.64,   1,  47.37946,   8.54884,    0.5090,     99999,     99999
   0.12482,    958.74,    0.5103,     22.51,     22.61,   299.240,     39.40,      8.03,     24.65,   1,  47.37946,   8.54884,    0.5090,     99999,     99999
   0.14153,    958.74,    0.5103,     22.56,     22.66,   299.291,     39.10,      7.96,     24.67,   1,  47.37946,   8.54884,    0.5080,     99999,     99999
   0.15852,    958.74,    0.5103,     22.55,     22.65,   299.281,     39.00,      7.91,     24.68,   1,  47.37946,   8.54884,    0.5080,     99999,     99999
   0.17449,    958.74,    0.5103,     22.58,     22.68,   299.311,     38.90,      7.90,     24.69,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.19223,    958.74,    0.5103,     22.54,     22.64,   299.271,     38.80,      7.83,     24.71,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.20902,    958.75,    0.5102,     22.47,     22.57,   299.199,     38.70,      7.73,     24.72,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.22466,    958.68,    0.5108,     22.74,     22.84,   299.478,     50.00,     11.79,     24.73,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.24132,    958.70,    0.5106,     25.11,     25.21,   301.875,     70.20,     19.30,     24.75,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.25831,    958.74,    0.5103,     24.40,     24.50,   301.153,     46.40,     12.17,     24.76,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.27402,    958.73,    0.5104,     23.99,     24.09,   300.739,     46.90,     11.96,     24.78,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.29168,    958.74,    0.5103,     23.75,     23.85,   300.495,     43.50,     10.61,     24.79,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.30844,    958.73,    0.5104,     23.54,     23.64,   300.284,     40.60,      9.39,     24.80,   1,  47.37946,   8.54883,    0.5080,     99999,     99999
   0.32521,    958.73,    0.5104,     23.40,     23.50,   300.142,     39.80,      8.97,     24.81,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.34088,    958.75,    0.5102,     23.28,     23.38,   300.019,     38.90,      8.53,     24.83,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.35756,    958.73,    0.5104,     23.15,     23.25,   299.889,     38.50,      8.26,     24.84,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.37533,    958.73,    0.5104,     23.04,     23.14,   299.778,     38.40,      8.12,     24.85,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.39205,    958.76,    0.5101,     22.95,     23.05,   299.684,     38.40,      8.04,     24.86,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.40819,    958.74,    0.5103,     22.86,     22.96,   299.594,     38.40,      7.96,     24.88,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.42441,    958.73,    0.5104,     22.79,     22.89,   299.525,     38.30,      7.86,     24.89,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.44144,    958.73,    0.5104,     22.72,     22.82,   299.454,     38.40,      7.84,     24.90,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.45838,    958.73,    0.5104,     22.69,     22.79,   299.423,     38.60,      7.89,     24.92,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.47535,    958.74,    0.5103,     22.70,     22.80,   299.433,     38.50,      7.86,     24.93,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.49135,    958.74,    0.5103,     22.70,     22.80,   299.433,     38.20,      7.74,     24.94,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.50830,    958.74,    0.5103,     22.67,     22.77,   299.402,     38.40,      7.79,     24.95,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.52418,    958.74,    0.5103,     22.64,     22.74,   299.372,     38.40,      7.77,     24.97,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.54217,    958.73,    0.5104,     22.60,     22.70,   299.332,     38.40,      7.73,     24.98,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.55812,    958.75,    0.5102,     22.61,     22.71,   299.341,     38.50,      7.78,     24.99,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.57512,    958.74,    0.5103,     22.58,     22.68,   299.311,     38.50,      7.75,     25.00,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.59105,    958.73,    0.5104,     22.57,     22.67,   299.302,     38.40,      7.70,     25.02,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.60804,    958.73,    0.5104,     22.55,     22.65,   299.282,     38.40,      7.69,     25.03,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.62398,    958.73,    0.5104,     22.55,     22.65,   299.282,     38.40,      7.69,     25.04,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.64199,    958.73,    0.5104,     22.52,     22.62,   299.251,     38.40,      7.66,     25.05,   1,  47.37946,   8.54883,    0.5070,     99999,     99999
   0.65769,    958.73,    0.5104,     22.48,     22.58,   299.211,     38.50,      7.66,     25.06,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.67435,    958.74,    0.5103,     22.51,     22.61,   299.240,     38.60,      7.73,     25.07,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.69109,    958.73,    0.5104,     22.48,     22.58,   299.211,     38.60,      7.70,     25.09,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.70780,    958.74,    0.5103,     22.50,     22.60,   299.230,     38.60,      7.72,     25.10,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.72450,    958.74,    0.5103,     22.56,     22.66,   299.291,     38.60,      7.77,     25.11,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.74048,    958.73,    0.5104,     22.56,     22.66,   299.292,     38.60,      7.77,     25.12,   1,  47.37947,   8.54883,    0.5070,     99999,     99999
   0.75715,    958.73,    0.5104,     22.57,     22.67,   299.302,     38.50,      7.74,     25.13,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.77418,    958.73,    0.5104,     22.56,     22.66,   299.292,     38.50,      7.73,     25.14,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.79114,    958.73,    0.5104,     22.56,     22.66,   299.292,     38.40,      7.69,     25.15,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.80706,    958.71,    0.5105,     22.53,     22.63,   299.263,     38.30,      7.63,     25.17,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.82405,    958.73,    0.5104,     22.52,     22.62,   299.251,     38.30,      7.62,     25.18,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.84097,    958.73,    0.5104,     22.50,     22.60,   299.231,     38.40,      7.64,     25.19,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.85708,    958.73,    0.5104,     22.48,     22.58,   299.211,     38.50,      7.66,     25.20,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.87428,    958.72,    0.5104,     22.42,     22.52,   299.151,     38.60,      7.65,     25.21,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.89076,    958.72,    0.5104,     22.43,     22.53,   299.161,     38.50,      7.62,     25.22,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.90789,    958.74,    0.5103,     22.44,     22.54,   299.169,     38.50,      7.63,     25.23,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.92410,    958.73,    0.5104,     22.46,     22.56,   299.190,     38.40,      7.61,     25.24,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.94076,    958.74,    0.5103,     22.46,     22.56,   299.189,     38.50,      7.64,     25.26,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.95744,    958.75,    0.5102,     22.45,     22.55,   299.178,     38.50,      7.63,     25.26,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.97413,    958.74,    0.5103,     22.45,     22.55,   299.179,     38.50,      7.63,     25.28,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   0.99091,    958.73,    0.5104,     22.47,     22.57,   299.200,     38.50,      7.65,     25.29,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   1.00763,    958.75,    0.5102,     22.46,     22.56,   299.189,     38.50,      7.64,     25.30,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   1.02440,    958.72,    0.5104,     22.49,     22.59,   299.222,     38.60,      7.71,     25.31,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   1.04118,    958.73,    0.5104,     22.47,     22.57,   299.200,     38.60,      7.69,     25.32,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   1.05794,    958.72,    0.5104,     22.46,     22.56,   299.191,     38.60,      7.68,     25.33,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   1.07472,    958.73,    0.5104,     22.45,     22.55,   299.180,     38.60,      7.67,     25.34,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   1.09034,    958.75,    0.5102,     22.46,     22.56,   299.189,     38.60,      7.68,     25.35,   1,  47.37947,   8.54882,    0.5070,     99999,     99999
   1.10709,    958.72,    0.5104,     22.45,     22.55,   299.181,     38.60,      7.67,     25.36,   1,  47.37947,   8.54881,    0.5070,     99999,     99999
   1.12508,    958.74,    0.5103,     22.41,     22.51,   299.139,     38.60,      7.64,     25.37,   1,  47.37947,   8.54881,    0.5070,     99999,     99999
   1.14080,    958.72,    0.5104,     22.41,     22.51,   299.141,     38.60,      7.64,     25.38,   1,  47.37947,   8.54881,    0.5070,     99999,     99999
   1.15755,    958.74,    0.5103,     22.41,     22.51,   299.139,     38.60,      7.64,     25.39,   1,  47.37947,   8.54881,    0.5070,     99999,     99999
   1.17422,    958.73,    0.5104,     22.39,     22.49,   299.119,     38.70,      7.66,     25.40,   1,  47.37947,   8.54881,    0.5070,     99999,     99999
   1.19100,    958.74,    0.5103,     22.37,     22.47,   299.098,     38.70,      7.64,     25.41,   1,  47.37947,   8.54881,    0.5070,     99999,     99999
   1.20670,    958.72,    0.5104,     22.38,     22.48,   299.110,     38.60,      7.61,     25.42,   1,  47.37947,   8.54881,    0.5070,     99999,     99999
   1.22469,    958.72,    0.5104,     22.39,     22.49,   299.120,     38.70,      7.66,     25.43,   1,  47.37947,   8.54881,    0.5070,     99999,     99999
   1.24140,    958.72,    0.5104,     22.39,     22.49,   299.120,     38.80,      7.69,     25.44,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.25705,    958.73,    0.5104,     22.35,     22.45,   299.079,     38.80,      7.66,     25.45,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.27373,    958.73,    0.5104,     22.31,     22.41,   299.038,     38.80,      7.62,     25.46,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.29048,    958.73,    0.5104,     22.31,     22.41,   299.038,     38.80,      7.62,     25.47,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.30740,    958.72,    0.5104,     22.34,     22.44,   299.070,     38.90,      7.69,     25.48,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.32405,    958.73,    0.5104,     22.32,     22.42,   299.049,     38.90,      7.67,     25.49,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.34077,    958.71,    0.5105,     22.35,     22.45,   299.081,     38.80,      7.66,     25.50,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.35746,    958.74,    0.5103,     22.35,     22.45,   299.078,     38.80,      7.66,     25.51,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.37442,    958.73,    0.5104,     22.38,     22.48,   299.109,     40.10,      8.17,     25.52,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.39139,    958.72,    0.5104,     22.44,     22.54,   299.171,     39.80,      8.11,     25.53,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.40729,    958.73,    0.5104,     22.44,     22.54,   299.170,     39.60,      8.04,     25.54,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.42306,    958.74,    0.5103,     22.47,     22.57,   299.199,     40.10,      8.25,     25.55,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.44071,    958.73,    0.5104,     22.48,     22.58,   299.210,     40.40,      8.37,     25.56,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.45641,    958.74,    0.5103,     22.49,     22.59,   299.220,     39.90,      8.19,     25.57,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.47323,    958.74,    0.5103,     22.53,     22.63,   299.260,     40.20,      8.34,     25.58,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.49009,    958.74,    0.5103,     22.53,     22.63,   299.260,     40.20,      8.34,     25.59,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.50710,    958.74,    0.5103,     22.51,     22.61,   299.240,     40.10,      8.29,     25.60,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.52387,    958.75,    0.5102,     22.47,     22.57,   299.199,     39.80,      8.14,     25.61,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.54069,    958.75,    0.5102,     22.44,     22.54,   299.168,     39.60,      8.04,     25.62,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.55743,    958.74,    0.5103,     22.46,     22.56,   299.189,     39.40,      7.98,     25.63,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.57344,    958.75,    0.5102,     22.43,     22.53,   299.158,     39.40,      7.96,     25.64,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.59020,    958.75,    0.5102,     22.43,     22.53,   299.158,     39.10,      7.84,     25.65,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.60696,    958.73,    0.5104,     22.41,     22.51,   299.140,     39.00,      7.79,     25.66,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.62366,    958.74,    0.5103,     22.43,     22.53,   299.159,     39.00,      7.81,     25.67,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.64066,    958.74,    0.5103,     22.45,     22.55,   299.179,     39.00,      7.82,     25.68,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.65748,    958.75,    0.5102,     22.46,     22.56,   299.188,     39.00,      7.83,     25.68,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.67430,    958.74,    0.5103,     22.45,     22.55,   299.179,     39.00,      7.82,     25.69,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.69036,    958.74,    0.5103,     22.45,     22.55,   299.179,     39.10,      7.86,     25.70,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.70726,    958.74,    0.5103,     22.44,     22.54,   299.169,     39.00,      7.81,     25.71,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.72326,    958.75,    0.5102,     22.48,     22.58,   299.209,     39.00,      7.85,     25.72,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.74010,    958.75,    0.5102,     22.47,     22.57,   299.198,     39.00,      7.84,     25.73,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.75701,    958.75,    0.5102,     22.49,     22.59,   299.219,     39.00,      7.86,     25.74,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.77400,    958.75,    0.5102,     22.49,     22.59,   299.219,     39.00,      7.86,     25.75,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.78983,    958.75,    0.5102,     22.49,     22.59,   299.219,     39.10,      7.90,     25.75,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.80673,    958.75,    0.5102,     22.47,     22.57,   299.198,     39.10,      7.88,     25.76,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.82357,    958.74,    0.5103,     22.45,     22.55,   299.179,     39.10,      7.86,     25.77,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.84047,    958.74,    0.5103,     22.44,     22.54,   299.169,     39.10,      7.85,     25.78,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.85737,    958.73,    0.5104,     22.45,     22.55,   299.180,     39.10,      7.86,     25.79,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.87436,    958.74,    0.5103,     22.46,     22.56,   299.189,     39.20,      7.91,     25.80,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.89014,    958.74,    0.5103,     22.47,     22.57,   299.199,     39.20,      7.92,     25.81,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.90694,    958.77,    0.5100,     22.45,     22.55,   299.176,     39.10,      7.86,     25.82,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.92374,    958.77,    0.5100,     22.45,     22.55,   299.176,     39.00,      7.82,     25.82,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.94047,    958.75,    0.5102,     22.44,     22.54,   299.168,     38.90,      7.78,     25.83,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.95721,    958.76,    0.5101,     22.42,     22.52,   299.147,     39.00,      7.80,     25.84,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.97408,    958.76,    0.5101,     22.41,     22.51,   299.137,     39.00,      7.79,     25.85,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   1.99097,    958.76,    0.5101,     22.37,     22.47,   299.096,     39.00,      7.75,     25.86,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.00674,    958.75,    0.5102,     22.38,     22.48,   299.107,     39.00,      7.76,     25.87,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.02348,    958.74,    0.5103,     22.37,     22.47,   299.098,     39.00,      7.75,     25.88,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.04028,    958.74,    0.5103,     22.35,     22.45,   299.078,     39.10,      7.77,     25.88,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.05715,    958.75,    0.5102,     22.39,     22.49,   299.117,     39.10,      7.81,     25.89,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.07402,    958.75,    0.5102,     22.40,     22.50,   299.128,     39.20,      7.85,     25.90,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.09092,    958.74,    0.5103,     22.41,     22.51,   299.139,     39.20,      7.86,     25.91,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.10673,    958.75,    0.5102,     22.40,     22.50,   299.128,     39.00,      7.78,     25.92,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.12352,    958.75,    0.5102,     22.40,     22.50,   299.128,     39.00,      7.78,     25.93,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.14041,    958.76,    0.5101,     22.37,     22.47,   299.096,     39.10,      7.79,     25.93,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.15732,    958.75,    0.5102,     22.39,     22.49,   299.117,     39.10,      7.81,     25.94,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.17419,    958.74,    0.5103,     22.40,     22.50,   299.128,     39.10,      7.82,     25.95,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.19004,    958.75,    0.5102,     22.39,     22.49,   299.117,     39.20,      7.84,     25.96,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.20675,    958.75,    0.5102,     22.36,     22.46,   299.087,     39.10,      7.78,     25.97,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.22348,    958.74,    0.5103,     22.36,     22.46,   299.088,     39.10,      7.78,     25.97,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.24013,    958.74,    0.5103,     22.37,     22.47,   299.098,     39.10,      7.79,     25.98,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.25690,    958.74,    0.5103,     22.36,     22.46,   299.088,     39.10,      7.78,     25.99,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.27569,    958.75,    0.5102,     22.33,     22.43,   299.057,     39.20,      7.79,     26.00,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.29136,    958.73,    0.5104,     22.29,     22.39,   299.018,     39.30,      7.79,     26.01,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.30702,    958.74,    0.5103,     22.35,     22.45,   299.078,     39.30,      7.85,     26.01,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.32373,    958.73,    0.5104,     22.33,     22.43,   299.058,     39.20,      7.79,     26.02,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.34047,    958.75,    0.5102,     22.31,     22.41,   299.036,     39.30,      7.81,     26.03,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.35615,    958.74,    0.5103,     22.32,     22.42,   299.047,     39.10,      7.75,     26.04,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.37287,    958.73,    0.5104,     22.33,     22.43,   299.058,     39.00,      7.72,     26.05,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.39066,    958.73,    0.5104,     22.34,     22.44,   299.069,     39.10,      7.76,     26.06,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.40737,    958.73,    0.5104,     22.35,     22.45,   299.079,     39.10,      7.77,     26.06,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.42300,    958.72,    0.5104,     22.37,     22.47,   299.100,     39.00,      7.75,     26.07,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.43978,    958.73,    0.5104,     22.36,     22.46,   299.089,     39.00,      7.74,     26.08,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.45646,    958.74,    0.5103,     22.35,     22.45,   299.078,     39.10,      7.77,     26.08,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.47417,    958.73,    0.5104,     22.38,     22.48,   299.109,     39.20,      7.84,     26.09,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.48986,    958.75,    0.5102,     22.38,     22.48,   299.107,     39.20,      7.84,     26.10,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.50653,    958.74,    0.5103,     22.38,     22.48,   299.108,     39.10,      7.80,     26.11,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.52328,    958.75,    0.5102,     22.41,     22.51,   299.138,     39.10,      7.83,     26.12,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.54004,    958.74,    0.5103,     22.43,     22.53,   299.159,     39.10,      7.84,     26.12,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.55574,    958.74,    0.5103,     22.45,     22.55,   299.179,     39.10,      7.86,     26.13,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.57319,    958.73,    0.5104,     22.46,     22.56,   299.190,     39.10,      7.87,     26.14,   1,  47.37947,   8.54881,    0.5080,     99999,     99999
   2.58988,    958.74,    0.5103,     22.48,     22.58,   299.209,     39.20,      7.93,     26.15,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.60659,    958.73,    0.5104,     22.48,     22.58,   299.210,     39.30,      7.96,     26.15,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.62326,    958.75,    0.5102,     22.51,     22.61,   299.239,     39.30,      7.99,     26.16,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.63899,    958.75,    0.5102,     22.53,     22.63,   299.259,     39.50,      8.08,     26.17,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.65677,    958.76,    0.5101,     22.50,     22.60,   299.228,     39.40,      8.02,     26.18,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.67378,    958.77,    0.5100,     22.52,     22.62,   299.247,     39.60,      8.11,     26.18,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.68952,    958.78,    0.5099,     22.52,     22.62,   299.246,     39.80,      8.18,     26.19,   1,  47.37947,   8.54880,    0.5090,     99999,     99999
   2.70618,    958.76,    0.5101,     22.52,     22.62,   299.248,     39.90,      8.22,     26.20,   1,  47.37947,   8.54881,    0.5090,     99999,     99999
   2.72291,    958.77,    0.5100,     22.57,     22.67,   299.298,     40.10,      8.34,     26.20,   1,  47.37947,   8.54880,    0.5090,     99999,     99999
   2.74072,    958.77,    0.5100,     22.59,     22.69,   299.318,     40.30,      8.43,     26.21,   1,  47.37947,   8.54880,    0.5090,     99999,     99999
   2.75640,    958.77,    0.5100,     22.61,     22.71,   299.338,     40.30,      8.45,     26.22,   1,  47.37947,   8.54880,    0.5090,     99999,     99999
   2.77314,    958.79,    0.5098,     22.64,     22.74,   299.367,     40.10,      8.40,     26.23,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.78987,    958.76,    0.5101,     22.61,     22.71,   299.339,     39.90,      8.30,     26.23,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.80658,    958.77,    0.5100,     22.61,     22.71,   299.338,     39.90,      8.30,     26.24,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.82226,    958.77,    0.5100,     22.60,     22.70,   299.328,     40.00,      8.33,     26.25,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.83900,    958.78,    0.5099,     22.62,     22.72,   299.347,     40.00,      8.35,     26.26,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.85677,    958.78,    0.5099,     22.60,     22.70,   299.327,     39.70,      8.22,     26.26,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.87346,    958.79,    0.5098,     22.60,     22.70,   299.326,     39.50,      8.14,     26.27,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.88909,    958.78,    0.5099,     22.61,     22.71,   299.337,     39.20,      8.04,     26.28,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.90584,    958.76,    0.5101,     22.61,     22.71,   299.339,     39.20,      8.04,     26.28,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.92358,    958.77,    0.5100,     22.55,     22.65,   299.277,     39.30,      8.03,     26.29,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.94029,    958.76,    0.5101,     22.60,     22.70,   299.329,     41.20,      8.77,     26.30,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.95599,    958.76,    0.5101,     22.66,     22.76,   299.390,     41.10,      8.78,     26.31,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
   2.97274,    958.76,    0.5101,     22.73,     22.83,   299.460,     42.00,      9.17,     26.31,   1,  47.37947,   8.54880,    0.5080,     99999,     99999
